width,height,megapixels,exposure_L,contrast_L,clip_high_pct,clip_low_pct,cast,cast_a,cast_b,colorfulness,tilt_deg,tilt_signed_deg,n_vertical_lines,keystone,sharpness,noise_sigma,graphic_score,file,defects,listing_id,photo_id,badness,wm_score
1575,1050,1.65375,50.37968444824219,26.212055206298828,0.038176015739385,1.5530632320644218,3.69848076044707,3.362274646759033,-1.5407365560531616,22.221460342407227,0.6229248046875,-0.6229248046875,3,0.0,1276.747432045646,2.6508645189076456,0.0023277360907759,112886759_1777535052.jpg,"buia,rumorosa",112886759,1777535052,0.2626079011142117,0.17607347667217255
700,1050,0.735,42.78826904296875,19.144289016723633,0.0069936116536458,0.8703867594401041,4.438782030883419,1.2706564664840698,4.253024578094482,30.797712326049805,1.3590850830078125,1.3590850830078125,16,-3.350530500851334,142.42437245541524,0.3639976764967141,0.0019130706787109,112886759_1777535066.jpg,"buia,dominante,storta,bassa_risoluzione",112886759,1777535066,1.436925325429188,0.07566370815038681
1560,1050,1.638,37.69700622558594,27.22328186035156,0.0045355587808417,5.787656476777939,7.743120384915316,-3.194577693939209,-7.053409576416016,14.356687545776367,2.382408142089844,-2.382408142089844,49,6.738805033445883,1971.5744135949892,1.550435977965637,1.4173621190130624e-05,112886759_1777535084.jpg,"buia,dominante,storta",112886759,1777535084,3.454351568396798,0.1503000557422638
1400,1050,1.47,54.238651275634766,22.22629737854004,0.0857035319010416,2.1241505940755205,5.91727797473293,-0.1181357204914093,-5.916098594665527,19.118539810180664,0.0,0.0,49,-1.480099625759696,1510.367369332349,1.586787980099395,0.000348409016927,112886759_1817426003.jpg,dominante,112886759,1817426003,0.4793194936832325,0.15836545825004578
1415,1050,1.48575,57.00183868408203,27.43368911743164,4.790424547697368,2.7311626233552633,4.069060368008967,2.293860912322998,3.3608710765838623,10.612804412841797,1.29095458984375,1.29095458984375,56,56.74291815418932,1713.5737768717404,0.7843059895162554,0.0877158717105263,112886759_1817426175.jpg,"dominante,storta",112886759,1817426175,0.3779014852314084,0.0992281585931778
1400,1050,1.47,58.71122360229492,24.86627769470215,1.6040802001953125,1.5200297037760415,2.2846681297504188,0.7322521209716797,2.1641430854797363,11.249585151672363,3.329833984375,-3.329833984375,99,55.68386140186116,3813.36041895207,1.2227903036026853,0.0432790120442708,112886759_1817426295.jpg,storta,112886759,1817426295,1.7198893229166667,0.11875022947788239
1400,1050,1.47,59.7170295715332,24.51279067993164,0.6556193033854167,1.181793212890625,4.194601848580668,0.1958683580160141,-4.19002628326416,10.066967964172363,2.6229171752929688,2.6229171752929688,20,73.8932476866253,1991.363272348029,0.5741518330064765,0.0201161702473958,112886759_1817426421.jpg,"dominante,storta",112886759,1817426421,1.2972619123404796,0.2725661098957062
1050,1050,1.1025,43.74448776245117,25.289337158203125,0.0626564025878906,0.469207763671875,2.001101718754226,-0.699123203754425,1.87500262260437,16.305503845214844,0.0081787109375,-0.0081787109375,7,-0.0820909894486105,1210.094814925701,0.7164722300562301,0.0006465911865234,112886759_1817426561.jpg,buia,112886759,1817426561,0.8255512237548828,0.2073073834180832
1400,1050,1.47,61.529388427734375,21.54958724975586,0.0029246012369791,0.5147298177083333,1.958396733781319,1.6576552391052246,1.0428311824798584,15.054354667663574,4.350395202636719,-4.350395202636719,142,20.26658640616527,1924.3688200035183,1.5207368539615624,0.0008214314778645,112886759_1817426831.jpg,storta,112886759,1817426831,2.400263468424479,0.1918777972459793
1680,932,1.56576,50.08298110961914,24.699968338012695,0.0288842429577464,0.2431090448943662,1.5724249394647447,0.0822542384266853,1.5702720880508425,12.930567741394045,0.00860595703125,-0.00860595703125,64,0.1510968531200957,1263.8945289948344,1.0059832689632222,0.0019032652948943,112886759_1817426951.jpg,buia,112886759,1817426951,0.1917018890380859,0.13953904807567596
