width,height,megapixels,exposure_L,contrast_L,clip_high_pct,clip_low_pct,cast,cast_a,cast_b,colorfulness,tilt_deg,tilt_signed_deg,n_vertical_lines,keystone,sharpness,noise_sigma,graphic_score,file,defects,listing_id,photo_id,badness
1400,1050,1.47,76.4412841796875,17.668882369995117,1.746368408203125,0.0446319580078125,3.845491744806379,-3.6342663764953618,-1.2569465637207031,8.043694496154785,9.3870849609375,-9.3870849609375,20,6.439299761149849,154.1981684366862,1.461958660216262e-31,0.0275382995605468,121971330_1953158612.jpg,storta,121971330,1953158612,5.758056640625
1680,1050,1.764,59.6666259765625,22.247270584106445,0.00030517578125,0.275726318359375,10.746786726590532,1.2610551118850708,10.672542572021484,14.226361274719238,6.8369140625,6.8369140625,59,-22.947971775772924,367.9931243142113,1.543783099835951,0.0004119873046875,122116780_1754762348.jpg,"dominante,storta",122116780,1754762348,5.744639389980966
787,1050,0.82635,66.55974578857422,22.26371383666992,0.6014509745607614,0.656427296852123,7.827242179597183,1.5611953735351562,7.669966697692871,11.688799858093262,7.32183837890625,-7.32183837890625,17,-17.222841228006768,101.18287812842696,0.3028167951663746,0.0768782027818448,132260672_2000615728.jpg,"dominante,storta,sfocata,bassa_risoluzione",132260672,2000615728,5.651654828696347
1154,865,0.99821,47.6942138671875,27.226476669311523,0.0020345052083333,6.4670562744140625,2.4306544372406917,2.3441004753112793,-0.6428638696670532,10.720325469970703,8.505508422851562,8.505508422851562,5,3.1919056757573925,1441.162237286993,2.2354264506955945,0.0008138020833333,129957918_1946034800.jpg,"buia,storta,bassa_risoluzione",129957918,1946034800,5.600917561848958
1365,768,1.04832,50.78744125366211,20.25605010986328,0.0,1.523505316840278,6.72026410355961,0.6611831784248352,6.68765926361084,20.73932456970215,7.946258544921875,7.946258544921875,59,37.43958094378497,940.4807119043776,1.3651107006524372,5.764431423611111e-05,130190344_1951786736.jpg,"buia,dominante,storta",130190344,1951786736,5.598827597138275
788,1050,0.8274,51.30855941772461,17.99587059020996,0.3750887784090909,0.4756804435483871,11.714036689408104,3.85265851020813,11.06235408782959,19.679855346679688,6.068572998046875,-6.068572998046875,61,-29.461687124891764,119.53597312122336,0.370650554626402,0.0042176903867302,129563902_1936264654.jpg,"buia,dominante,storta,sfocata,bassa_risoluzione",129563902,1936264654,5.551102343923759
1400,1050,1.47,50.46866989135742,25.39677619934082,0.1059214274088541,1.9368489583333333,5.484002112283986,2.3941807746887207,4.933779239654541,18.046770095825195,8.200332641601562,-8.200332641601562,41,-36.600047048651675,274.05569192595755,0.7825233561940557,0.0025405883789062,124114977_1804696485.jpg,"buia,dominante,storta",124114977,1804696485,5.49102196666963
853,640,0.54592,53.03458786010742,24.834623336791992,5.4355621337890625,1.1586507161458337,8.636144099623333,1.571323275566101,8.491991996765137,18.878971099853516,7.20709228515625,-7.20709228515625,134,-21.476176132977177,1521.2419142195963,1.6182697374256487,0.0580393473307291,93493772_1140594956.jpg,"dominante,storta,bassa_risoluzione",93493772,1140594956,5.46376421501
1680,1050,1.764,56.56709671020508,18.333993911743164,0.600738525390625,0.4412841796875,11.006026550551342,1.1001094579696655,10.950907707214355,13.5027494430542,5.8431549072265625,5.8431549072265625,83,-21.418020938129633,484.130962688094,1.4826022185055974,0.017254638671875,122116780_1754762370.jpg,"dominante,storta",122116780,1754762370,5.146943242455544
1154,865,0.99821,50.7859001159668,27.72381019592285,0.0001271565755208,4.088719685872396,1.5050933351992932,0.3285454511642456,1.468796730041504,8.93468189239502,7.99835205078125,-7.99835205078125,43,31.015246787104054,1166.9471615820123,1.4511204611793391,0.0029474894205729,129957918_1946034808.jpg,"buia,storta,bassa_risoluzione",129957918,1946034808,4.953644688924153
